text,label
 got ur mail dileep thank muchand look forward lots support less contacts remember one venugopal mentioned tomorrow late shall try come till goodnight dear,0
 sometimes heart remembrs someone much forgets someone soon bcoz heart like everyone liked ones remembered everytime bslvyl,0
 joy father john john name joy father mandan,0
 hi ibh customer loyalty offer new nokia mobile txtauction txt word start get,1
 hi yijue regarding textbook intro algorithms second edition selling,0
 sms auction nokia get win free auction take part send nokia hg suite lands row w jhl,1
 k want us come,0
 little difficult simple way enter place,0
 ha us e thing got tv watch u thk go tonight u already haf smth mind,0
 dont show far put new pictures facebook,0
 watching tv got new job,0
 good afternoon sexy buns goes job search wake first thought always love wish fine happy know adore,0
 coming whatever want,0
 ok chikku favourite song,0
 u see posted facebook,0
 call freephone,1
 buy space invaders chance win orig arcade game console press games arcade std wap charge see co uk games terms settings purchase,1
 wonders world th th ur style th ur smile th ur personality rd ur nature nd ur sms st ur lovely friendship good morning dear,0
 loan purpose homeowners tenants welcome previously refused still help call free text back help,1
 big brother alert computer selected u k cash voucher call ntt po box cro bt landline cost ppm mobiles vary,1
 oh well c u later,0
 uncles atlanta wish guys great semester,0
 dear free messages without recharge hi hi hi,0
 dont search love let love find u thats called falling love bcoz u dont force u fall u know smeone hold u bslvyl,0
 dun believe u thk u told,0
 know god created gap fingers one made comes amp fills gaps holding hand love,0
 yes sura sun tv lol,0
 arun u transfr amt,0
 takin shower yeah leave done,0
 working eyes philosophy text u later bit free chat,0
 u lost ill always b u intend hurt u never knew u felt iwas marine itried tell urmom careabout u,0
 win winner mr foley ipod exciting prizes soon keep eye ur mobile visit www win co uk,1
 bad girl still remember,0
 much gave morning,0
 hope alright babe worry might felt bit desparate learned job fake waiting come back love,0
 hey tell blake address carlos wanted meet got lost answering phone,0
 get opinion something first,0
 one week leave put know time,0
 hit move,0
 excellent spent lt gt years air force iraq afghanistan stable honest like traveling,0
 wanna watch movie,0
 ok lor thanx school,0
 class get text,0
 bus leaves lt gt,0
 god bless get good sleep dear pray,0
 todays voda numbers ending selected receive award match please call quoting claim code standard rates app,1
 nice day today love dearly,0
 aiyo bit pai seh noe scared dun rem die hee become better lookin oredi leh,0
 aight ask roommates,0
 whats house beer,0
 wan meet n combine parts da rest da project going,0
 getting tickets walsall tue th march mate getting sat ill pay treat want go txt bak terry,0
 yes chatting,0
 hi jess dont know work call u im home eve xxx,0
 sian aft meeting supervisor got work liao u working,0
 going write ccna exam week,0
 well watch shrek b,0
 much dirty fellow,0
 dunno dat wat told ok lor,0
 probably tomorrow even later tonight something going,0
 say dying man feel sad go wanted know would probably gone late night,0
 thinking lifting one,0
 u dun wan u dun like already ah wat u still eating,0
 sent ur email id soon,0
 wat makes people dearer de happiness dat u feel u meet de pain u feel u miss dem,0
 dude teresa hope okay didnt hear people called received package since dec lt gt thot ld like know fantastic year best reading plus really really bam first aid usmle work done,0
 hey gorgeous man work mobile number good one babe squishy mwahs,0
 may call later pls,0
 hottest pics straight phone see getting wet wanting xx text pics txt costs p textoperator g ga xxx,1
 way stay oh,0
 hello thanx taking call got job starts monday,0
 time ur flight tmr,0
 come,0
 rather prominent bite mark right cheek,0
 september,0
 wet right,0
 husband,0
 hack chat get backdoor entry chat rooms fraction cost reply neo call subscribe p pm dps bcm box ldn wc n xx,1
 norm tomorrow finish cos st tests need sort library stuff point tomo got letter today access til end march better get move,0
 yeah got list u joanna feeling really anti social,0
 office na,0
 comingdown later,0
 super da good replacement murali,0
 da good good player unsold,0
 hi u want join sts later meeting five call u class,0
 engalnd telly decided let watch mia elliot kissing damn,0
 free nokia motorola upto mths price linerental free x net mins txt mth free b tooth call mobileupd call optout wv,1
 dont want hear philosophy say happen,0
 got job wipro get every thing life years,0
 cant get da laptop matric card wif lei,0
 dunno da next show aft toa payoh got,0
 nd time tried contact u u pound prize claim easy call p per min bt national rate,1
 made payments dont much sorry would want fedex way,0
 play one day last year know even though good team like india,0
 k girl waiting reception ah,0
 say slowly god love amp need clean heart blood send ten special people amp u c miracle tomorrow pls pls,0
 hate turns fun shopping trip annoying day everything would look house,0
 sir waiting call,0
 want come online,0
 could work reach consensus next meeting,0
 aiyah wait lor u entertain hee,0
 last thing ever wanted hurt think would laugh embarassed delete tag keep going far knew even fact even felt like would hurt shows really know messy wednesday bad problem time clean choose skype take pictures sleep want go mind things make bed throw laundry top friend house embarassed underwear bras strewn bed pillows floor something else used good least making bed,0
 let know kicks,0
 call ok said call,0
 call number available appointment ask connect call waheed fathima,0
 go buy wif meet later,0
 mmmm fuck fair know weaknesses grins pushes knee exposes belly pulls head forget know wicked smile,0
 today system sh get ready well also deep well,0
 mom wants know,0
 aight text back,0
 dont know supports ass srt thnk think ps play usb,0
 oh ok didnt know meant yep baby jontin,0
 guaranteed cash prize claim yr prize call customer service representative,1
 would like see xxx pics hot nearly banned uk,1
 hmv bonus special pounds genuine hmv vouchers answer easy questions play send hmv info www percent real com,1
 watching tv got new job,0
 pen thing beyond joke wont biro masters ever,0
 party alex nichols,0
 u secret admirer looking make contact u find r reveal thinks ur special call,1
 seeing missed call dear brother gr day,0
 ok finishing soon,0
 sorry help,0
 come slave going shell unconsciously avoiding making unhappy,0
 love ass enjoy doggy style,0
 think asking gym excuse lazy people jog,0
 dear xxxxxxx u invited xchat final attempt contact u txt chat p msgrcvdhg suite lands row w j hl ldn yrs,1
 urgent please call landline abta complimentary tenerife holiday cash await collection sae cs box cw wx ppm,1
 way home long dry spell season would,0
 gotta collect da car lei,0
 ok knackered came home went sleep good full time work lark,0
 probably earlier station think,0
 call listen extreme dirty live chat going office right total privacy one knows sic listening p min mp,1
 good morning plz call sir,0
 freemsg hey u got video pic fones reply wild txt ill send u pics hurry im bored work xxx p rcvd stop stop,1
 uh heads much left,0
 tot u outside cos darren say u come shopping course nice wat jus went sim lim look mp player,0
 aight sounds good want come,0
 wat would u like ur birthday,0
 love working home,0
 miss vday parachute double coins u must know well,0
 sorry call later,0
 sister got placed birla soft da,0
 free entry weekly comp chance win ipod txt pod get entry std txt rate c apply details,1
 wah okie okie muz make use e unlimited haha,0
 people mu table lambda,0
 stop old man get build snowman snow angels snowball fights,0
 ello babe u ok,0
 hello beautiful r u ok kinda ad row wiv walked pub wanted night wiv u miss u,0
 u going ikea str aft dat,0
 becoz lt gt jan whn al post ofice holiday cn go fr post ofice got duffer,0
 lol grr mom taking forever prescription pharmacy like minutes away ugh,0
 real tho sucks even cook whole electricity hungry,0
 want go,0
 new textbuddy chat horny guys ur area p free receive search postcode gaytextbuddy com txt one name rpl stop cnl,1
 time month mid time,0
 fffff text kadeem far gone,0
 leaving yet ok lor go elsewhere n eat u thk,0
 fujitsu series lifebook good,0
 yar wanted scold u yest late already got zhong se qing u ask b ask go w u lor n u still act real,0
 dont know bring food,0
 current food alone also,0
 sch fr dun haf da book sch home,0
 hello going village pub either come accordingly ok,0
 ok,0
 call like lt gt times oh give us hypertension oh,0
 dont give monkeys wot think certainly mind friend mine sleep wiv wud annoyin,0
 omg could snow tonite,0
 call tells u call claim prize u enter ur mobile personal details prompts careful,1
 free st week entry textpod chance win gb ipod cash every wk txt vpod ts cs www textpod net custcare,1
 carry disturbing,0
 pa tell went bath,0
 jus finished avatar nigro,0
 r u scratching,0
 hope great day,0
 either idea know anyplaces something,0
 planning usually stops find hella weed smoke hella weed,0
 fact cleaning shows know upset priority constantly want need,0
 excellent ready moan scream ecstasy,0
 people dogging area call join like minded guys arrange evening minapn ls bb,1
 dude avatar imp one point thought actually flies room almost tried hittng one reflex,0
 well done costa del sol holiday await collection call toclaim sae tcs pobox stockport sk xh cost pm max mins,1
 k k cant come search job,0
 got lousy sleep kept waking every hours see cat wanted come worry cold,0
 yeah leave couple minutes amp let know get mu,0
 call make sure dat woken,0
 hey go jazz power yoga hip hop kb yogasana,0
 battery mr adewale uncle aka egbon,0
 cant pick phone right pls send message,0
